source,target
docker-kafka,java
elasticsearch,java
test,java
elasticsearch,java
wildfly,java
sonarqube,java
elasticsearch,java
elasticsearch,java
wildfly,java
docker-kafka,java
elasticsearch,java
docker-kafka,java
docker-kafka,java
gradle,java
scala-sbt,java
gradle,java
docker-atlassian-jira,java
elasticsearch,java
sbt,java
elasticsearch,java
elasticmq,java
scala-sbt,java
hazelcast,java
elasticsearch,java
elasticsearch,java
sonarqube,java
sbt,java
dynamodb-local,java
wildfly,java
gradle,java
elasticsearch,java
elasticsearch,java
elasticsearch,java
elasticmq,java
images,sonarqube
elasticsearch,java
elasticsearch,java
sbt,java
dynamodb-local,java
jboss,java
dynamodb-local,java
docker-kafka,java
gradle,java
scala-sbt,java
sbt,java
sbt,java
docker-kafka,java
docker-kafka,java
embulk,java
apktool,java
gradle,java
gradle,java
