source,target
alpine-base-s6,alpine-base
alpine-elasticsearch,alpine-base-s6
elasticsearch-x-pack,alpine-elasticsearch
alpine-php-builder,alpine-base
alpine-ecoline-bot,alpine-base
alpine-elasticsearch-backup,alpine-base
alpine-flexget,alpine-base
series_filter,alpine-flexget
alpine-graylog2,alpine-base
alpine-mosquitto,alpine-base
alpine-mqttwarn,alpine-base
alpine-mysql,alpine-base
alpine-rancher-backup,alpine-base
alpine-tg-notifier,alpine-base
alpine-transmission,alpine-base
transmission,alpine-transmission
freenas-transmission,transmission
alpine-zabbix-backup,alpine-base
alpine-zabbix-server,alpine-base
alpine-zabbix-ui,alpine-base
alpine-supervisor,alpine-base
alpine-rsyslog,alpine-supervisor
docker-nginx,alpine-base
company_website,docker-nginx
alpine-git,alpine-base
restservice,alpine-git
alpine-golang,alpine-base
zookeeper_exporter,alpine-golang
alpine-jre,alpine-base
alpine-selenium,alpine-jre
alpine-chrome,alpine-selenium
docker-testcafe-node,alpine-chrome
alpine-kibana,alpine-base
alpine-nginx,alpine-base
dockerregistryv2ui,alpine-nginx
alpine-node,alpine-base
jsonp-proxy,alpine-node
alpine-pypy,alpine-base
flask,alpine-pypy
voting,flask
alpine-python3,alpine-base
golanguk,alpine-python3
whistle,alpine-base
