source,target
alpine-texlive-ja,alpine-glibc
postier,alpine-glibc
factorio,alpine-glibc
teamspeak,alpine-glibc
battlesnakeserver,alpine-glibc
docker-teamspeak,alpine-glibc
factorio_server_docker,alpine-glibc
docker-calibredb,alpine-glibc
java-base,alpine-glibc
confluence,java-base
docker_factorio_server,alpine-glibc
kube-spot-drainer,alpine-glibc
monero,alpine-glibc
docker-alpine-oraclejdk8,alpine-glibc
summon_s3,alpine-glibc
factorio,alpine-glibc
docker_factorio_server,alpine-glibc
ovirt-prometheus-bridge,alpine-glibc
teamspeak3-alpine,alpine-glibc
intellij-idea,alpine-glibc
mvn,alpine-glibc
admin,mvn
alpine-glibc-nnpy,alpine-glibc
tex-with-bitbucket-pipelines-testflight,alpine-glibc
factorio,alpine-glibc
oracle-server-jre,alpine-glibc
weblogic-base,oracle-server-jre
weblogic-domain,weblogic-base
pokemongo-map-docker,alpine-glibc
spider,alpine-glibc
alpine-runit,alpine-glibc
alpine-nodejs,alpine-runit
docker-alpine-mailtrain,alpine-nodejs
alpine-golang-make-onbuild,alpine-glibc
consul_exporter,alpine-golang-make-onbuild
battlesnake-server,alpine-glibc
nomad,alpine-glibc
sherpa,alpine-glibc
teamspeak,alpine-glibc
nomad,alpine-glibc
teamspeak,alpine-glibc
exhibitor,alpine-glibc
btsync-docker,alpine-glibc
oc,alpine-glibc
tsdns,alpine-glibc
docker_factorio_server,alpine-glibc
precis,alpine-glibc
nomad,alpine-glibc
oraclejre,alpine-glibc
pinpointagent-oraclejre,oraclejre
golang-glide,alpine-glibc
hackeroni-slack-disclosure-bot,golang-glide
d-idea,alpine-glibc
sonarr,alpine-glibc
sonarr-mp4,sonarr
seaweedfs,alpine-glibc
duplicacy-cli,alpine-glibc
tls-scan,alpine-glibc
alpine-python,alpine-glibc
ansible-inventory-puppetdb,alpine-python
gensim,alpine-glibc
alpine-glibc-dockerize,alpine-glibc
dockers,alpine-glibc
alpine-jdk8,alpine-glibc
alpine-kafka-manager,alpine-jdk8
seaweedfs,alpine-glibc
alpine-java,alpine-glibc
crushftp,alpine-java
factorio,alpine-glibc
alpine,alpine-glibc
nexusrepmanoss,alpine
dropbox-link,alpine-glibc
migrate,alpine-glibc
metricbeat-docker,alpine-glibc
openshift-cli,alpine-glibc
nomad,alpine-glibc
docker-ps4-exploit-host,alpine-glibc
factorio,alpine-glibc
docker_factorio_server,alpine-glibc
windward,alpine-glibc
windward,alpine-glibc
texlive-for-handbook,alpine-glibc
minio-server,alpine-glibc
nano-anope,alpine-glibc
nano-hybridircd,alpine-glibc
nano-znc,alpine-glibc
nanomad,alpine-glibc
