source,target
homeautomation-backend,apache
homeautomation-frontend,apache
wapt,apache
spectrum-basic-httpd,apache
mediawiki,apache
mediawiki-ldap,mediawiki
prestashop,apache
docker-prestashop,prestashop
wordpress,apache
morro-de-sao-paulo,wordpress
server,apache
couchbase_repl,server
wordpress,apache
wercker-box-wordpress,wordpress
php,apache
docker-magento-php-fpm-alpine,php
4tfront,apache
apache-perl,apache
apache-php,apache
docker-silex,apache-php
apache-streaming,apache
php,apache
koel,php
openldap-selfservicepw,apache
hspell.cgi,apache
apache-mellon,apache
docker-lap,apache
apache-php,apache
apache-php-modsecurity,apache-php
snorql,apache
apache-copernicus,apache
apache-eea-www,apache
reportek-apache,apache
docker-apache-php5,apache
ejercicio4,apache
code-proxy,apache
apache-php55,apache
symfony1,apache-php55
apache-php56,apache
phpmyadmin,apache-php56
phpmyadmin-dev,phpmyadmin
hawkular-website,apache
php,apache
docker-images,php
stellar-notifier,docker-images
php,apache
snotra,php
docker-antragsgruen,apache
redis-workbench,apache
docker,apache
ci,docker
release,ci
lamp,apache
lamp-testbed,lamp
joomla,apache
joomla-apache2-mod-php5,joomla
symfony,apache
dunkerque,symfony
audit-readyclientapp,apache
mii-cc17,apache
ampache,apache
ampache-mysql,ampache
apache-php5,apache
directorylister,apache-php5
apache-php7,apache
jotihunt-site,apache-php7
apache-node-docker,apache
omnichannel-test-scenario,apache-node-docker
apache-php,apache
flyspray,apache-php
linotp,apache
openstack-dashboard,apache
docker-moodle,apache
ilias,apache
silverstripe-build-image,apache
silverstripe-docker,apache
apache-php,apache
paperwork,apache-php
admin-piratenpartei-ch,apache
phpservermonitor,apache
nextcloud,apache
nextcloud-components,nextcloud
docker-apache2,apache
inca-nginx,apache
inca-worker,apache
php,apache
z-push,php
anunciosclient,apache
dockerlogviewer,apache
modcluster,apache
nodify-dal,apache
php7,apache
php7-freetds,php7
mirror-acid.org,apache
mirror-blacksun.box.sk,apache
mirror-fravia,apache
mirror-milw0rm.com,apache
xdebug,apache
phpunit,xdebug
wordpress-phpunit,phpunit
piglatin-fe,apache
webmin,apache
samba,webmin
samba-iso,samba
apache-php,apache
revive-adserver,apache-php
apache-joomla-v3-docker,apache
ci-boilerplate,apache
php-apache,apache
webhooker,php-apache
apache-php,apache
apaphpydali,apache-php
docker-startbbs,apache
apache-js,apache
apache-php,apache
dali,apache-php
groovehunter,apache
dockerclass,apache
