source,target
ruby-1.9,buildpack-deps
srs-docker,buildpack-deps
strongswan,buildpack-deps
electron_pdf,buildpack-deps
ruby-dev,buildpack-deps
ruby-dev-app,ruby-dev
gcc-multilib,buildpack-deps
docker-node-jre,buildpack-deps
wine,buildpack-deps
php-wine,wine
puppet-ci,buildpack-deps
nginx-rtmp-docker,buildpack-deps
scratch,buildpack-deps
asmttpd,scratch
tc_web,asmttpd
blackbox-container,buildpack-deps
cartodb-sqlapi,buildpack-deps
markdown-dev,buildpack-deps
docker-pgbouncer,buildpack-deps
gearmand,buildpack-deps
docker-gearman,gearmand
docker-ruby,buildpack-deps
cr-myrewards-public,docker-ruby
node,buildpack-deps
redis-commander,node
python,buildpack-deps
base,python
backup-fetch-files,base
ruby,buildpack-deps
wonko_the_sane,ruby
docker-nginx,buildpack-deps
company_website,docker-nginx
docker-ruby,buildpack-deps
docker-rails,docker-ruby
docker-rails-phantomjs2,docker-rails
s6-py3-node,buildpack-deps
nest.mariadb,buildpack-deps
nest.rabbitmq,buildpack-deps
ruby,buildpack-deps
alpine-passenger-standalone,ruby
transmart-postgres,buildpack-deps
insidjam-pgbouncer,buildpack-deps
perl-build,buildpack-deps
perl,perl-build
sqitch,perl
mean-applicationserver,buildpack-deps
python,buildpack-deps
software-delivery,python
nocker-wheezy,buildpack-deps
docker-varnish,buildpack-deps
odania-varnish,docker-varnish
pypy3-nightly,buildpack-deps
pypy,buildpack-deps
oasis-sym-downloader,pypy
zeppelin,buildpack-deps
nds-zeppelin,zeppelin
html-xml-utils,buildpack-deps
glassfish-2.1.1,buildpack-deps
dockertest,buildpack-deps
bosun,buildpack-deps
phantomjs,buildpack-deps
mixed-content-scanner,phantomjs
tesseract,buildpack-deps
tesserocr,tesseract
elixir,buildpack-deps
docker-elixir-phoenix,elixir
nginx-rtmp-docker,buildpack-deps
docker-builder-simple,buildpack-deps
node-yarn,buildpack-deps
project-starter,node-yarn
express-calculator-api,buildpack-deps
node,buildpack-deps
flashbang,node
ruby,buildpack-deps
middleman-12factor,ruby
logitechmediaserver,buildpack-deps
coldfusion11-nginx,buildpack-deps
lucee,buildpack-deps
lucee-nginx,lucee
farcry-lucee,lucee-nginx
latex-and-stack,buildpack-deps
node-karma-protractor,buildpack-deps
protractor-dotnet-headless,node-karma-protractor
node6-karma-chrome,buildpack-deps
dkr-circleci,buildpack-deps
crossbuild-i386-linux-gnu,buildpack-deps
shellgei,buildpack-deps
docker-node-npm-bower,buildpack-deps
buildpack-nodejs,buildpack-deps
statsite,buildpack-deps
statsite-riak-ts,statsite
multicast-test,buildpack-deps
toolbox,buildpack-deps
benji-rook,toolbox
clamav-service,buildpack-deps
keybase,buildpack-deps
ruby-2.4.3-stretch-with-qt,buildpack-deps
azure-core-node-builder,buildpack-deps
net-core-msbuild-10-11-with-node,buildpack-deps
docker-node,buildpack-deps
gamebot,docker-node
gccmp,buildpack-deps
rust,buildpack-deps
rust-tarpaulin,rust
dockertest,buildpack-deps
python,buildpack-deps
docker-invoke,python
nginx-rtmp-docker,buildpack-deps
cvs2hg,buildpack-deps
hg2git,buildpack-deps
web-toolkit,buildpack-deps
meteor-base,buildpack-deps
ydhtelegraf,buildpack-deps
snapenvironment,buildpack-deps
nginx-lua-streaming,buildpack-deps
docker-oracle-xe-11g,buildpack-deps
python-ruby-node,buildpack-deps
web-nginx,buildpack-deps
nodejs-traning,buildpack-deps
parity-stable-docker,buildpack-deps
api,buildpack-deps
nodejs-dns-mongodb-viewer,buildpack-deps
dotnet-docker,buildpack-deps
aspnet-docker,dotnet-docker
hellovnext-docker,aspnet-docker
mattermost-build,buildpack-deps
gulp,buildpack-deps
docker-gulp-sass,gulp
build-containers,buildpack-deps
docker-llvm,buildpack-deps
docker-trafficserver,buildpack-deps
hyper-dev,buildpack-deps
docker-node-4.2.3,buildpack-deps
golang,buildpack-deps
go,golang
burnafterreading,go
openttd,buildpack-deps
ruby,buildpack-deps
html-proofer,ruby
python-dbg,buildpack-deps
gso,buildpack-deps
debian,buildpack-deps
teams,debian
circleci-docker-golang-appengine,buildpack-deps
strongswan,buildpack-deps
marathon,buildpack-deps
marathon-autodisc,marathon
ember-fastboot,buildpack-deps
dotnet-cli-daily,buildpack-deps
dotnet,buildpack-deps
ircwidget-web,dotnet
dotnet-nightly,buildpack-deps
aspnetcore-build-nightly,dotnet-nightly
docker-jenkins-slave,buildpack-deps
docker-jenkins-slave-jvm-build-tools,docker-jenkins-slave
compiled,buildpack-deps
dotnet-sonar-docker,buildpack-deps
docker-protractor-chrome,buildpack-deps
habit-android,buildpack-deps
docker-java8-mvn-node9-npm,buildpack-deps
nodedockerbase75,buildpack-deps
jubatus-container,buildpack-deps
wetb,buildpack-deps
java8,buildpack-deps
ot-java-jprofiler-linux,java8
jessie,buildpack-deps
homebridge-docker,jessie
ovftool,buildpack-deps
trusty,buildpack-deps
docker-test-ui,trusty
wheezy,buildpack-deps
docker-jenkins,wheezy
jenkins-net-projects,docker-jenkins
djuggernaut,buildpack-deps
momig-backend,buildpack-deps
miner,buildpack-deps
my-docker-image,buildpack-deps
flow,buildpack-deps
dracut,buildpack-deps
node-karma-protractor-chrome-yarn,buildpack-deps
electron-render-service,buildpack-deps
browserstacklocal,buildpack-deps
ruby-trunk,buildpack-deps
influxdb-docker,buildpack-deps
crossbuild,buildpack-deps
libgit2-crossbuild,crossbuild
smb-timemachine,buildpack-deps
wix-toolset,buildpack-deps
docker-statistics-image,buildpack-deps
docker-statistics-jupyter,docker-statistics-image
