source,target
someaspnetcoreapp,aspnetcore
projectrenamer-webapi,aspnetcore
mugbot,aspnetcore
checkout-service,aspnetcore
academia,aspnetcore
rcbenevoles,aspnetcore
langbot,aspnetcore
captureorderack-netcore,aspnetcore
filestorage-service,aspnetcore
identity-service,aspnetcore
xmlcombiner,aspnetcore
creditcard-api,aspnetcore
user-api,aspnetcore
airbag,aspnetcore
assessmentsvc,aspnetcore
assessmetl,aspnetcore
dotnet_landingpage,aspnetcore
todo-backend-giraffe,aspnetcore
seed-dotnet,aspnetcore
icondiffbot,aspnetcore
mapdiffbot,aspnetcore
homeservices,aspnetcore
peopleservice,aspnetcore
todoapi,aspnetcore
sagas_and_legends_linux,aspnetcore
fordons,aspnetcore
kinectcosmosmicroservice,aspnetcore
darkstatscore,aspnetcore
catnat-core,aspnetcore
test-repo,aspnetcore
http-nats-proxy,aspnetcore
kinodnes,aspnetcore
coreapplication-master-latest,aspnetcore
party-invites,aspnetcore
