,imagefrom,imageto1,imageto2
0,burnerpedia/burnerpedia.org,mediawiki,1
1,ja2015/mediawiki,mediawiki,1
2,knsit/bluespice,mediawiki,1
3,raphaelmanke/docker-semantic-mediawiki,mediawiki,1
4,tfwiki/mediawiki,mediawiki,1
5,thenets/mediawiki,mediawiki,1
