source,target
appcademy/odoo,odoo
bizzotech/odoo10-dev,odoo
bizzotech/odoo8-dev,odoo
ioayman/odoo,odoo
itprojectsllc/odoo-runbot-docker,odoo
jalvcl/odoo_clean_cl_dte,odoo
mainblock/odoo,odoo
microcom/odoo,odoo
mitalex/docker-odoo-biznes,odoo
moskitohll/odoo-t1,odoo
senzil/odoo,odoo
tedi3231/docker-odoo10,odoo
tedi3231/docker_odoo_8,odoo
thiennq/odoo-aeroo,odoo
